Serie,Date,Day,Month,Year,Site,Management,Transect,Latitud_1,Longitud_1,Latitud_2,Longitud_2,Station,Depth,Surface,Species,Stage,Abundance,Substrate,Community,Frondosity ,Observaciones,Muestreado por,Anotado por,Ingresado por
8694,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8695,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,9,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),B,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8696,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8697,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8698,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8699,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Lessonia berteroana ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8700,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,10,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8701,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8702,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-17,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8703,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8704,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8705,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,9,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),B,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8706,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8707,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8708,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8709,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Lessonia berteroana ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8710,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,10,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8711,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8712,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-17,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8713,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8714,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8715,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,9,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),B,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8716,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8717,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8718,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8719,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8720,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,10,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8721,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8722,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-17,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8723,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8724,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8725,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,9,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),B,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8726,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8727,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,11,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8728,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8729,04-03-20,4,3,2020,Cobquecura,AMERB,9,-36.15496,-72.82288,NaN,NaN,NaN,12,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20(alga roja),A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8730,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Lessonia trabeculata ,Adulto,23,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8731,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Lessonia trabeculata ,Adulto,23,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8732,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Adulto,15,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8733,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Adulto,33,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8734,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Adulto,23,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8735,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata ,Adulto,8,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8736,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Adulto,9,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8737,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Lessonia trabeculata ,Adulto,20,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8738,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata ,Adulto,11,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8739,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Lessonia trabeculata ,Adulto,19,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8740,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8741,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8742,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Juvenil,7,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8743,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8744,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8745,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata ,Juvenil,1,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8746,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata ,Juvenil,22,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8747,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8748,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8749,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Lessonia trabeculata ,Juvenil,38,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8750,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8751,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8752,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8753,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8754,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8755,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8756,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8757,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8758,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8759,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Lessonia trabeculata solo disco,NaN,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8760,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Lessonia berteroana ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8761,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Lessonia berteroana ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8762,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8763,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8764,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8765,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia berteroana ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8766,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8767,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Lessonia berteroana ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8768,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia berteroana ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8769,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Lessonia berteroana ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8770,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8771,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8772,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8773,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8774,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8775,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8776,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8777,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8778,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8779,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Lessonia berteroana ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8780,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8781,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8782,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8783,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8784,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8785,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8786,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8787,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8788,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8789,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Macrocystis pyrifera ,Adulto,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8790,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,7,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8791,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,9,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8792,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8793,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8794,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81835,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-15,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8795,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8796,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,NaN,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8797,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,12,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8798,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,13,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8799,05-03-20,5,3,2020,Cobquecura,AMERB,10,-36.16475,-72.81895,-36.16615,-72.81931,NaN,14,NaN, Macrocystis pyrifera ,Juvenil,0,10,1-20-5,A,NaN,Catalina Ruz,Catalina Ruz,Catalina Ruz
8800,12-07-20,7,12,2020,Los Vilos C,AMERB,1,-31.92536,-71.52339,-31.92527,-71.52456,2,13.1,20, Lessonia trabeculata ,Adulto,14,10,1,A,NaN,Rodrigo Munoz,Rodrigo Munoz,Rodrigo Munoz
8801,12-07-20,7,12,2020,Los Vilos C,AMERB,1,-31.92536,-71.52339,-31.92527,-71.52456,2,13.1,20, Lessonia trabeculata ,Juvenil,0,10,1,A,NaN,Rodrigo Munoz,Rodrigo Munoz,Rodrigo Munoz
8802,12-07-20,7,12,2020,Los Vilos C,AMERB,1,-31.92536,-71.52339,-31.92527,-71.52456,2,13.1,20, Lessonia trabeculata solo disco,NaN,0,10,1,A,NaN,Rodrigo Munoz,Rodrigo Munoz,Rodrigo Munoz
8803,12-07-20,7,12,2020,Los Vilos C,AMERB,1,-31.92536,-71.52339,-31.92527,-71.52456,2,13.1,20, Lessonia berteroana ,Adulto,0,10,1,A,NaN,Rodrigo Munoz,Rodrigo Munoz,Rodrigo Munoz
8804,12-07-20,7,12,2020,Los Vilos C,AMERB,1,-31.92536,-71.52339,-31.92527,-71.52456,2,13.1,20, Lessonia berteroana ,Juvenil,0,10,1,A,NaN,Rodrigo Munoz,Rodrigo Munoz,Rodrigo Munoz
